database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	id	hlh-30_1h_starv_rep2_1-F,2_01_21838	hlh-30_1h_starv_rep3_1-F,3_01_21821	hlh-30_1h_starv_rep4_1-F,4_01_21817	hlh-30_2h_starv_rep2_1-F,7_01_21775	hlh-30_2h_starv_rep3_1-F,8_01_21841	hlh-30_2h_starv_rep4_2-A,1_01_21824	hlh-30_3h_starv_rep1_2-A,3_01_21772	hlh-30_3h_starv_rep2_2-A,4_01_21842	hlh-30_3h_starv_rep4_2-A,6_01_21794	hlh-30_4h_starv_rep1_2-A,8_01_21825	hlh-30_4h_starv_rep2_2-B,1_01_21846	hlh-30_4h_starv_rep4_2-B,3_01_21832	hlh-30_6h_starv_rep1_2-B,5_01_21828	hlh-30_6h_starv_rep2_2-B,6_01_21819	hlh-30_6h_starv_rep4_2-B,8_01_21797	hlh-30_16h_starv_rep1_2-C,2_01_21806	hlh-30_16h_starv_rep3_2-C,4_01_21829	hlh-30_16h_starv_rep5_2-C,6_01_21807	hlh-30_fed_rep1_1-E,4_01_21812	hlh-30_fed_rep2_1-E,5_01_21820	hlh-30_fed_rep4_1-E,7_01_21798	WT_1h_starv_rep1_1-A,6_01_21818	WT_1h_starv_rep2_1-A,7_01_21779	WT_1h_starv_rep4_1-B,1_01_21789	WT_2h_starv_rep1_1-B,3_01_21830	WT_2h_starv_rep3_1-B,5_01_21786	WT_2h_starv_rep5_1-B,7_01_21776	WT_3h_starv_rep1_1-B,8_01_21782	WT_3h_starv_rep3_1-C,2_01_21771	WT_3h_starv_rep4_1-C,3_01_21799	WT_4h_strav_rep2_1-C,6_01_21811	WT_4h_strav_rep3_1-C,7_01_21795	WT_4h_strav_rep4_1-C,8_01_21823	WT_6h_starv_rep2_1-D,3_01_21788	WT_6h_starv_rep3_1-D,4_01_21787	WT_6h_starv_rep4_1-D,5_01_21843	WT_16h_starv_rep2_1-D,8_01_21802	WT_16h_starv_rep3_1-E,1_01_21801	WT_16h_starv_rep4_1-E,2_01_21833	WT_fed_rep1_1-A,1_01_21822	WT_fed_rep3_1-A,3_01_21845	WT_fed_rep4_1-A,4_01_21847
					165.9791437				21.80672847												Cluster_0098	257.02167	380.5271	233.95366	1062.1415	1281.9421	138.44731	464.496	175.17401	517.9451	608.58813	137.45567	250.73917	631.52954	312.97797	387.32962	427.9871	585.49536	763.9849	153.2627	284.43613	729.06854	202.77422	943.9913	461.72552	212.7772	998.40356	1841.9608	410.45227	57.226074	393.7627	425.12024	547.2566	1089.8826	447.1951	426.60776	332.39432	695.5624	413.9202	482.1166	424.2887	271.78912	230.76399
					165.9792554				22.04893059												Cluster_0099	771.53326	907.965	638.6127	616.89264	1557.7441	649.99854	608.4713	364.65768	174.7099	1116.9933	228.71996	872.69385	1239.8663	533.7434	657.05554	543.23883	524.8002	689.62604	544.22314	295.21616	566.06805	527.4726	515.2813	703.3229	585.0815	479.81946	1576.4038	775.3827	155.10924	505.2984	420.2127	631.90063	744.8601	716.9324	465.4374	391.50357	978.8322	1142.7477	320.8195	499.59354	387.7193	295.92673
					165.9790065				22.2633761												Cluster_0100	156.37779	1477.8892	94.81613	63.14889	1667.7068	360.57037	461.67233	241.54697	155.13336	481.55283	197.65079	703.4629	1527.3042	277.86096	342.2527	836.0505	496.01767	406.98444	409.88788	157.05571	935.1517	360.0854	432.40887	464.73862	307.8058	620.03937	1245.7793	545.46173	154.63835	396.73962	467.17172	453.94946	263.98553	340.75775	163.72371	244.01907	583.573	175.57108	499.73486	437.32513	204.6314	98.36169
					165.9790597				22.83600902												Cluster_0101	326.14767	1271.5339	448.72586	502.95407	1017.0992	344.03488	902.2946	304.337	734.49	788.2595	477.22894	894.0494	895.01263	258.39526	1010.0676	2039.9648	938.24097	750.85706	728.7809	449.86472	545.98865	1152.6191	737.6665	594.3057	1808.5238	847.2338	1278.412	525.0055	477.3388	333.01706	582.63464	464.3553	630.78143	394.44843	407.45724	491.50113	803.7354	1174.4984	345.2788	488.25568	286.70615	442.02798
					165.9791738				23.73724897												Cluster_0102	463.9659	1503.5045	689.84106	839.77234	1547.836	750.83606	543.05975	761.4329	519.71094	1074.761	406.98074	691.077	1147.0769	542.12366	1000.78	1518.8978	1302.7758	690.80884	954.338	597.72614	778.0809	751.66956	1888.9912	998.90076	1074.6958	601.616	1072.4497	720.5635	415.83298	1062.7653	1106.7437	568.23987	885.29395	674.2658	892.00854	772.19574	1036.1556	1117.376	986.22943	643.3093	467.07773	333.10696
					165.9791962				24.74950535												Cluster_0103	119.034836	785.77997	750.09064	322.96005	1825.763	579.24884	521.3748	591.04584	502.0192	170.16885	335.51157	461.98978	466.50247	385.97824	245.04651	1054.6669	402.36557	485.2114	534.3535	595.1178	354.38657	794.6177	616.0466	305.22607	789.8786	766.60876	645.4541	928.6802	416.4348	156.28491	520.1327	281.0053	292.36417	377.42914	780.7949	339.2123	617.90125	912.30597	149.73796	202.63113	210.51233	139.88464
					165.9794156				24.92805786												Cluster_0104	236.15164	423.92416	276.3828	335.40198	1431.7839	470.0611	358.42676	350.36472	301.53238	304.5357	93.67462	153.89108	368.87906	87.36759	360.21756	737.7675	635.5644	515.9475	517.6749	252.44565	707.4936	548.5526	285.12695	162.37312	802.6075	653.99005	673.70337	437.5815	508.77988	331.0122	350.15207	456.25565	308.34442	438.63864	506.71704	271.68668	489.1299	629.2554	168.82915	425.35242	300.3915	47.686485
					167.0221545				1.182596487												Cluster_0105	14080.984	5849.7896	4780.873	8296.549	6939.583	1558.3464	22192.883	4877.94	11958.333	2768.4119	6882.478	7026.661	38317.035	17247.602	1245.4401	5140.4756	28530.875	589.0701	3024.7432	7808.7246	3197.8525	1165.7107	10122.894	1544.5045	929.2022	13665.682	1371.0021	18434.877	6435.7783	7725.4243	1678.2169	4091.0894	2337.4983	11148.48	3404.0884	8334.606	28548.316	3264.2815	1072.5868	5075.6416	4130.77	20447.207
					173.0275257				1.23319142												Cluster_0106	6151.3623	1100.8317	1505.8695	2260.0835	256.6289	2267.8706	1605.5984	4597.7383	2433.619	2823.0857	3225.9324	1145.8873	242.36525	4869.7427	2319.7976	2593.3708	2372.8005	9235.019	2849.363	8044.9062	1446.7241	8680.228	5490.0635	2276.279	2755.1157	3834.475	3929.4294	1165.5045	5335.348	9623.571	1988.4536	2886.3347	5973.721	2965.1587	3296.4475	3937.7778	1561.0131	1942.2637	1296.5098	3131.5125	2582.6704	1648.9613
					174.9927914				1.294275584												Cluster_0107	223.84773	435.61874	131.27145	1083.3949	2190.01	442.6067	488.1189	292.75357	218.87563	580.4421	197.93411	331.76804	379.35153	141.7592	171.74815	521.0796	256.471	423.798	563.10657	530.878	218.4647	250.28271	354.10016	128.65057	416.2638	369.32922	1211.7523	321.01602	345.5076	548.0605	155.27916	213.12845	679.6747	213.60728	245.1906	268.99954	145.86787	502.3226	197.0564	270.1795	186.77615	84.014244
					174.955974				1.540330235												Cluster_0108	268.68335	372.65637	73.48046	399.58527	1455.4921	255.89764	165.84685	339.79382	73.95216	626.5483	61.19996	434.85617	181.3777	106.753975	166.18695	129.13054	367.2403	196.50018	410.45114	133.24876	208.8186	89.18678	197.33286	120.88238	379.82477	188.54005	272.56403	178.0289	130.99036	93.04052	106.572586	143.69786	180.89355	182.62115	213.35048	195.98027	207.30202	215.11084	222.90967	7.870036	140.2658	115.9277
					180.9730608				6.349074282												Cluster_0109	7.553878	117.90654	473.82294	797.02454	250.26042	NaN	1158.6417	97.993	384.18564	8.87976	85.806	676.88635	1990.9547	14.594637	NaN	NaN	NaN	78.18002	NaN	122.993805	51.069603	NaN	15.894578	71.083725	NaN	401.6848	NaN	648.3275	478.95685	21.03419	107.35195	122.96029	23.475266	121.44772	22.230604	215.02841	11.239391	NaN	26.444384	66.75251	205.85085	348.84247
					185.0713102				1.273139157												Cluster_0110	30.974222	NaN	262.00192	NaN	NaN	163.61569	94.624374	129.82475	30.355701	101.97566	76.77856	44.5888	NaN	145.78494	1776.6271	27.485855	NaN	1767.9747	1222.2623	1555.0217	NaN	149.21407	139.73091	69.82468	295.6738	47.66322	739.75757	NaN	NaN	1633.4772	15.809105	80.83145	272.35123	15.435098	403.53415	48.797806	621.4054	342.3365	402.66617	427.95383	78.54733	2.5908654
					188.1111548				1.309645826												Cluster_0111	7749.059	11818.706	8584.196	8141.3486	13172.585	15474.208	12456.282	7763.4575	6893.6226	26146.963	9077.04	11605.313	12834.771	9982.9	15358.6455	10003.727	16295.431	17238.014	11565.301	10558.906	10046.201	15368.659	9272.005	8064.34	11822.629	10309.229	38781.62	10538.666	4487.501	11376.486	8812.378	10276.555	10514.882	9518.073	8782.45	8053.5815	13208.052	9537.165	8301.482	7228.3765	10883.73	3412.8062
					188.1121675				7.187806118												Cluster_0112	4819.2485	8461.543	2545.1282	3563.2961	7116.19	8527.226	4909.01	5096.1606	6518.9844	19926.521	7713.889	8186.993	5239.5	7619.983	8402.117	12042.923	13639.158	7658.9653	10202.424	5711.5703	4416.9336	4317.787	6069.779	4348.4297	21820.385	2844.9138	17185.371	9218.567	1867.1744	5822.421	7157.5244	10483.4795	4016.0225	8961.577	6136.0977	3196.8481	11100.329	7072.901	6309.6196	1770.8855	3354.081	1724.1194
					190.8909358				4.700132035												Cluster_0113	1070.9984	2004.5669	184.01944	445.049	90.17596	2409.744	214.12704	1990.0588	220.28838	1511.6912	1003.85004	1024.504	170.41524	1290.8629	1619.7037	3236.781	3719.646	1896.7084	994.769	1116.6176	1628.4242	1250.0294	1238.567	726.5102	1595.838	134.39969	1571.6111	639.8623	741.05426	1776.0996	1400.7263	838.6798	1508.4584	1237.6943	1689.3276	1524.5735	1784.4862	2135.684	1987.1537	1657.7803	1015.07697	261.30377
					190.8908853				5.558405095												Cluster_0114	850.389	918.00287	160.21663	68.11026	NaN	1688.6066	209.51387	1221.4976	141.39745	1808.2122	716.9872	617.3753	3.981566	1001.0491	1408.6302	2074.759	2422.7168	1309.6123	1890.9093	907.99005	1384.5555	1578.5892	1536.1498	698.51733	1153.092	6.8080263	2741.3162	23.901892	423.19852	1393.2523	1167.8906	885.7845	751.00684	817.36975	1247.9182	1187.872	1227.6096	1913.0729	1451.5743	1389.0753	804.1535	91.16475
					190.8908675				6.586533903												Cluster_0115	485.89127	NaN	119.93499	69.930565	NaN	1091.0498	32.396786	1112.4526	9.715825	47.077644	265.70944	86.34996	NaN	541.69037	689.9587	737.5626	1428.2382	537.35754	620.87836	296.0653	617.7626	330.44104	269.5608	111.064804	NaN	70.183914	212.94142	12.569354	38.63514	545.5065	413.28165	197.46707	64.52562	267.40652	333.4075	876.10565	631.72784	1107.0901	1394.0172	707.9997	702.5447	NaN
					190.8910312				2.084180928												Cluster_0116	1119.2705	1894.3651	647.8862	689.47797	NaN	1101.0992	58.37664	1711.5972	984.0543	3049.6865	988.1573	2509.627	NaN	573.1658	1332.8313	631.1283	2099.1414	1443.8699	1381.4122	1070.4805	2296.538	737.2827	739.69604	1021.4417	1405.0728	223.08942	1868.6492	680.14874	1030.9636	630.69696	1357.1471	848.0775	326.15744	1019.3329	494.02298	1184.3131	710.38275	968.98987	1086.6914	1422.7466	1408.2028	292.27454
					190.8908224				6.359267468												Cluster_0117	416.07166	263.3869	45.85036	149.39919	NaN	1111.58	113.810974	750.7338	9.795754	315.85968	348.54117	80.80406	NaN	558.40607	690.7096	693.26715	1077.536	744.42114	703.04584	496.90192	683.19965	226.12447	563.5361	162.93825	NaN	25.883041	178.2935	69.366615	58.95317	1016.17834	655.17334	151.25125	220.31012	629.644	548.63184	836.25464	804.9876	1469.2555	1022.5073	989.8972	508.07486	61.44502
					195.0705872				1.405681894												Cluster_0122	4550.8716	3781.6978	5194.5083	4304.5283	1485.5934	13577.252	1773.9349	2030.6726	3964.895	13501.366	15045.799	2377.7412	5744.7607	6826.89	24904.98	4661.682	3510.0522	30508.373	7305.4033	11682.117	5272.9014	9403.816	4761.4097	6032.656	3941.2673	6787.009	36064.15	3290.727	1013.12354	13343.185	4390.107	11965.233	7745.2886	7251.9146	6568.3896	1433.8357	7936.3906	9925.58	11156.76	3609.3489	3641.3184	1075.6998
					196.9434614				3.617577597												Cluster_0123	380.63016	83.04273	223.34848	488.58344	1727.654	457.23047	1111.3218	883.5535	771.09515	1713.614	779.9924	613.85345	2930.6638	380.87665	933.6199	768.8566	1717.7908	628.31354	596.3226	1017.0265	1488.8718	649.7239	287.5754	428.0371	1852.0359	38.403694	1730.3484	413.7925	146.95712	558.4852	835.2674	950.47876	126.51905	1071.0239	478.67334	289.0397	482.14615	703.7388	846.7112	1045.0493	978.6052	298.62247
					199.1709715				3.756201299												Cluster_0126	2263.5508	4029.8445	10621.806	3118.635	5414.6636	4342.9365	4035.521	9820.056	3283.1294	7942.835	5171.406	3626.4175	8557.259	2645.05	6019.0225	2859.7646	6437.8774	4066.9336	3277.5144	3213.9812	4896.5693	3387.7595	2412.7205	5412.9526	7992.0605	1943.2328	7403.5137	3788.9	2805.299	4122.699	3275.2322	12025.232	2116.6846	2745.6147	2015.745	2309.5044	2833.2388	3010.5327	5771.1763	1790.093	4464.9883	2481.2515
					199.1709723				3.881426564												Cluster_0127	2907.5698	3699.3357	8469.36	2755.4897	5656.0894	4244.945	2715.5466	7349.247	2783.1836	8320.806	5744.022	4247.7334	9317.143	3020.2598	7131.9453	3352.1355	4689.846	4220.4272	4416.3896	2880.4941	3067.5425	4140.0645	2354.5562	3658.097	7409.7275	2978.4753	7968.4087	2727.3691	2661.4375	3774.9888	3423.443	8987.669	1973.5122	3329.3445	2376.9849	2443.2378	2836.9854	3357.9097	5310.2334	1264.1213	2357.6824	1257.4398
					200.9200039				1.639920839												Cluster_0128	648.81226	2380.781	133.76227	527.8269	NaN	2781.3416	NaN	1322.8362	290.9691	3720.4785	627.10034	1351.9528	NaN	1137.6519	1021.8893	8403.38	4813.011	1364.175	3312.966	775.9115	1787.3362	3406.7437	1554.1128	653.4916	1465.7302	278.3079	10558.105	719.0397	275.46997	2021.0043	1869.3286	521.93335	1392.5454	1371.0374	1612.5355	1128.6459	1559.2118	3153.6033	2277.17	2068.99	966.53125	291.52237
					200.9198897				2.08223285												Cluster_0130	556.8628	765.54626	789.26025	271.05118	NaN	557.4704	NaN	1495.3079	1052.024	3072.7285	706.9616	1771.8525	NaN	543.0553	1736.3064	976.3626	2043.0201	1280.1609	481.42084	911.3256	3264.5793	611.892	764.9598	703.4445	1026.6602	36.916344	2956.7712	1019.14636	639.94885	746.0486	1273.4641	607.0022	NaN	1457.439	339.44034	662.0832	460.09653	341.62433	1036.6774	1558.4232	1875.0005	448.49478
					200.9196409				2.814278038												Cluster_0131	461.1333	305.07596	NaN	60.923992	NaN	455.87808	NaN	290.57993	92.44686	974.01935	428.21005	413.37833	NaN	296.98676	830.14996	926.32666	1468.5508	486.142	621.62396	614.4989	249.9735	543.5001	971.10034	200.81203	893.4504	45.17149	1550.8774	292.7944	188.01552	271.91855	534.1758	684.1593	125.99362	801.3655	225.91064	401.2688	370.41513	490.08896	669.9436	270.38028	141.86664	2.5034184
					200.9199015				3.91892949												Cluster_0132	954.70087	1257.0219	76.173386	290.73434	NaN	2124.4265	NaN	1530.18	128.80312	2318.1423	926.66223	592.50854	NaN	876.62695	1584.8235	3921.9587	3283.7068	1268.5497	2815.7485	691.84406	298.99677	2640.0356	1527.7599	484.49088	1797.67	208.59615	6812.994	274.9514	284.00125	1755.0614	1383.0011	789.1983	950.7858	984.2241	1204.9563	748.7904	1581.6699	2750.2852	1727.3363	534.5419	133.3035	24.307392
					200.9198347				4.699735025												Cluster_0133	716.41095	1252.9685	NaN	680.28845	NaN	1775.6594	NaN	1713.1749	467.41428	688.37415	890.44604	884.9654	NaN	1241.7394	1137.275	2542.2214	2752.248	1544.4669	439.2449	1166.3624	1502.5421	1200.3976	955.3465	518.2413	1299.7754	252.06187	1465.7085	467.91296	849.46313	1562.6062	1275.2042	948.0867	659.6431	1076.9518	1413.161	1187.1218	1527.534	1766.8842	1487.3701	1699.8761	1000.95325	339.17838
					201.1000416				1.295038293												Cluster_0136	616.8485	965.24835	671.951	398.03793	NaN	1073.5428	1471.5438	1300.7684	1148.705	1391.1876	589.9999	520.4144	686.42145	461.3969	3514.9128	1587.5068	1115.3087	3179.2056	3992.8591	2438.6704	3773.6997	989.8626	888.3126	1069.8871	1071.7888	1042.5367	2378.5232	702.0877	1602.9847	3077.3667	626.6003	17108.97	1513.8794	532.0028	1279.8563	1397.7823	1231.406	1424.4808	985.32385	3588.1333	3193.2734	1923.1329
					203.0818519				1.227962272												Cluster_0137	4063.4487	2198.0215	6160.1436	11167.779	864.8005	3668.015	1501.7643	3268.4504	5554.4375	2216.1025	4752.3613	1469.2769	2040.4315	5992.113	3955.3225	4361.1753	4883.548	4694.6836	4425.257	5991.8774	4967.9185	5009.933	2823.5356	5932.83	3221.9575	6165.5557	3474.2498	2299.8687	3053.86	4481.3403	2643.4697	3675.9697	3395.0625	2641.9307	2730.563	2683.4382	3107.9463	3022.2898	3551.1433	9338.615	4856.5405	7590.84
					203.1808896				4.801543691												Cluster_0138	686.33093	985.5238	1956.0383	4108.242	298.6134	1446.4705	3567.3982	2894.2778	3123.4092	182.54143	3030.062	1675.9127	537.15137	2972.0864	478.0884	1224.5819	1748.3245	2272.8271	NaN	2469.5566	1695.7036	110.09862	319.98273	604.9263	657.76434	2540.0825	NaN	1474.6473	2660.2974	1772.2014	2020.7246	1927.7101	472.74844	2268.4297	2779.7102	2979.472	2200.9219	355.49365	2442.803	1800.6309	1940.5413	2408.4077
					204.0888762				1.425764192												Cluster_0139	1342.4807	620.98926	863.5083	452.65344	126.91048	635.2594	4524.9116	3306.519	1368.9066	2497.0762	693.026	1089.7986	2429.1343	1133.95	802.3336	322.94797	869.7454	530.41626	748.4908	1108.4635	2246.8596	1139.8062	1497.411	376.7893	828.5366	786.32715	523.52924	2323.7239	3057.6785	623.5815	478.0775	1057.0759	1022.50574	865.317	1161.4907	2807.7593	1130.3218	NaN	124.53636	883.459	2023.1926	1615.9263
					204.0890584				8.488705012												Cluster_0140	1242.631	3176.8362	102.293785	659.96436	123.59225	2857.707	576.2821	999.3347	439.5377	1540.1787	712.8152	866.58545	195.079	1568.9738	1366.984	4372.104	2515.5867	3315.9514	3887.222	990.6066	1279.4343	5593.91	2742.7747	993.7322	2690.6892	1238.3029	7962.3687	2017.797	931.30414	1873.7214	1053.863	606.3676	1783.5115	1160.8622	2692.975	2897.4404	2626.3635	4934.4443	702.6887	2338.8196	373.73984	471.65823
					206.9725288				6.178106634												Cluster_0144	79.57411	174.94109	446.55673	412.84106	108.21836	40.484848	339.89844	211.20499	220.03297	53.624313	287.13608	477.55652	NaN	142.16417	62.219795	20.934605	134.04404	123.91655	20.3443	164.0582	249.11847	NaN	20.242523	35.609287	22.261349	486.8101	55.54826	197.34297	265.35117	147.1145	43.51589	63.09937	80.83166	168.79173	101.237946	240.97061	72.4526	75.57317	175.05836	104.142784	272.83746	297.62277
					206.9727254				6.354602963												Cluster_0145	71.28937	1138.5848	818.01044	1176.7899	619.42377	310.05417	1152.2831	238.69995	333.2418	298.4301	238.74295	737.0702	135.07843	243.86316	154.14354	267.37778	184.03142	270.08206	68.713425	346.83145	407.94867	49.859417	145.07822	230.31004	60.0067	894.6238	NaN	694.5911	543.0039	212.21819	198.37682	177.26929	222.82506	176.84312	100.14923	295.22467	228.17029	88.79402	43.83212	386.84708	354.71094	196.88823
					206.9725491				6.594728462												Cluster_0146	207.79211	860.50024	830.5014	803.96204	1020.6709	245.38527	804.6649	230.8644	393.14017	447.0353	354.63327	1103.8882	297.1949	229.54547	124.65016	269.70374	65.35571	164.5008	29.900625	256.30762	336.0628	49.20383	120.754654	299.0897	430.0419	917.9591	12.21351	538.8222	274.46497	253.15692	355.81473	297.1024	308.21048	118.31585	297.10638	235.1829	156.11122	324.74078	238.90631	288.66183	389.8377	418.50586
					206.9725063				6.939381776												Cluster_0147	27.483328	710.4142	639.33765	339.44156	213.00737	173.99948	720.89075	250.23529	184.60938	446.27655	297.46924	583.9455	115.7509	156.18858	52.888195	62.092705	269.81284	411.92694	6.6653666	223.09941	329.5559	NaN	NaN	201.22495	8.597193	398.52902	69.46377	386.4814	310.82062	133.01224	174.43018	86.754555	89.72127	61.03172	168.23654	144.41942	96.992935	NaN	21.491228	361.2672	459.18958	184.13225
					206.9726866				7.204272763												Cluster_0148	622.23785	1709.0109	791.2304	590.157	745.051	900.2808	839.5449	655.6147	447.31308	859.52185	546.3929	1037.6368	200.07722	673.58325	546.0733	968.30536	738.65137	823.65967	994.4628	486.6025	624.7831	470.2717	484.30777	429.19724	129.41089	555.4017	1336.9412	560.5282	393.74762	521.6477	565.54266	533.10223	546.0481	508.5337	431.4311	521.6572	697.3943	555.77155	759.26636	630.67596	729.4538	394.2624
					206.9725973				7.464572936												Cluster_0149	169.87694	1255.6385	741.9125	420.38278	1175.356	384.87863	636.8353	139.47124	356.99942	189.53865	250.67766	555.13995	134.95909	109.20273	277.34616	174.29144	490.07233	390.418	251.10593	272.4068	307.30875	227.90837	198.28966	347.2934	213.37224	714.4309	408.93253	317.31525	620.7874	213.57208	117.16199	273.61145	NaN	161.82693	250.87543	220.39749	209.76704	300.06583	213.99089	371.4725	284.91437	105.68653
					207.139682				1.729934066												Cluster_0150	415.5525	496.89746	5489.305	4373.9165	383.40613	4808.5986	NaN	206.0844	3799.0242	NaN	312.2862	6123.197	NaN	277.60803	6123.0093	NaN	629.3371	NaN	NaN	202.54706	3666.7322	NaN	390.2686	9126.981	414.79913	454.2883	559.81604	NaN	342.65134	4957.3926	670.25195	729.00543	3836.5771	401.72943	396.16666	2883.2249	477.03436	510.41888	6580.86	NaN	187.79646	3057.809
					215.0912668				1.285139086												Cluster_0151	264.8629	621.57074	1881.4979	814.6309	NaN	557.16974	796.44275	2265.9343	1072.9224	469.64044	222.01057	448.48767	NaN	395.09262	4304.3	597.43475	232.86583	7880.6836	1480.9424	8182.854	2601.4512	469.42755	343.99893	443.82278	1034.6028	703.5657	3813.374	185.91083	874.79126	10014.363	128.16972	363.7234	405.7398	281.1354	2765.2415	692.8006	1596.3087	1167.3776	1446.6349	1884.6145	1649.7793	1397.7769
					217.0661995				1.969723382												Cluster_0152	1180.1423	1400.6648	516.1212	1456.5146	1170.214	1262.765	1957.0275	1521.2198	935.92456	3148.1504	1933.0226	1730.684	3760.1023	930.16626	2112.5295	1852.7712	4684.15	2206.5647	1316.8923	1793.8878	2334.5552	1552.0233	1310.1406	1187.0194	2903.8953	498.7805	4564.961	1536.9031	626.1677	906.8638	1272.9818	1182.297	857.61523	1533.5914	1038.8827	1365.3054	1413.607	1738.0942	1891.9044	976.23413	1648.1533	552.5313
					218.104044				1.214706607												Cluster_0153	5336.779	921.5167	2086.517	1766.4924	NaN	6158.414	43.504917	5236.4946	2764.2324	1689.6012	11098.384	345.19284	515.37177	3795.8445	2354.6868	2327.1184	2294.375	513.68567	4205.8267	5247.2837	6677.2915	4661.9346	3077.18	2441.9897	738.9194	9266.21	3783.0544	267.7744	2317.1409	1544.3082	957.06665	997.0423	6583.356	1511.8341	3607.2478	2480.9465	1642.3033	1283.5448	831.5329	6775.9307	6967.2666	1962.8857
					220.0845346				2.244246429												Cluster_0154	17544.594	22667.824	13523.62	14956.682	18070.615	15939.47	23809.734	23391.191	14974.281	34398.367	20225.201	22663.72	25278.527	13627.591	25155.879	21475.428	40712.08	22149.771	20144.115	18237.357	35412.867	20736.375	19104.637	22902.691	35880.23	10447.959	43550.98	22495.875	16041.61	13336.222	17754.365	16405.55	15142.134	18936.023	13801.369	20470.033	18353.377	21241.13	21583.896	15047.579	26175.764	15770.232
					220.1002199				1.2770818												Cluster_0155	2.8153174	NaN	193.41373	228.5492	NaN	188.04118	17.859932	286.21124	322.90457	727.23145	238.4018	309.0749	NaN	262.20673	377.34467	NaN	383.83536	385.29486	25.121092	381.67365	479.86926	269.90244	118.96557	35.850937	167.35863	31.552221	1723.9827	39.94316	228.46416	128.18369	269.45624	394.3297	883.69684	479.84515	120.317055	175.87093	235.87389	16.388783	256.69556	428.05853	431.08994	26.21233
					225.01509				1.217964572												Cluster_0156	754.08	NaN	2.3752916	393.045	293.4329	NaN	3344.6191	259.07556	432.17664	NaN	NaN	170.88194	5492.775	938.8559	506.76288	NaN	1219.8127	742.50726	48.92876	954.3085	114.66978	NaN	1151.7217	32.56328	56.163975	34.903267	274.24323	2472.8533	673.9132	1163.1387	57.822624	148.08531	NaN	731.4105	253.69977	808.96356	2320.6033	NaN	195.07005	44.18527	108.75491	1579.5106
					227.2027368				5.682441012												Cluster_0158	33138.94	57803.516	39701.004	33216.61	40749.17	41216.598	63401.367	35270.133	28908.5	59110.42	31105.45	48825.445	65482.855	28564.09	38670.914	44740.22	52577.727	33510.074	51870.4	20957.955	38345.12	40126.05	35815.31	48550.22	42511.06	37850.98	68780.84	42972.074	31780.6	31914.041	27411.344	74923.09	30695.613	26735.887	30478.97	32550.4	40696.17	52189.184	33136.145	32054.176	34439.637	31062.695
					229.1435387				1.24505319												Cluster_0159	1229.5442	2837.8972	5248.626	593.777	NaN	3987.2727	2281.962	3129.1123	7694.8022	144.54782	1681.8447	1958.4827	361.8165	1405.6876	2832.3547	87.91565	393.75427	2579.0474	2218.1948	3919.485	14628.553	3966.1753	2036.6375	4252.778	519.179	6521.894	1215.1128	1688.292	4948.9097	4037.7947	729.21844	1088.9122	1936.032	800.7207	1854.1348	3592.622	929.4985	306.5241	461.7183	19344.049	13350.937	10950.748
